Trip_ID,Pickup_DateTime,Drop_DateTime,Pickup_Location,Drop_Location,City,Fare_Amount,Payment_Type
T003940,2024-09-13 19:17:00,2024-09-13 20:19:00,T Nagar,Apollo Hospital,Chennai,354.46,Online
T004705,2024-09-14 19:06:00,2024-09-14 20:12:00,Worli,Market,Mumbai,471.32,Online
T004137,2024-09-13 11:31:00,2024-09-13 12:49:00,Aundh,COEP Campus,Pune,615.8,Online
T003817,2024-09-12 08:56:00,2024-09-12 09:34:00,OMR,Express Avenue,Chennai,696.94,Cash
T002127,2024-09-07 22:52:00,2024-09-07 23:14:00,Pune Airport,COEP Campus,Pune,368.68,Online
T003345,2024-09-11 19:07:00,2024-09-11 19:30:00,T Nagar,IT Corridor,Chennai,292.5,Online
T002996,2024-09-10 18:18:00,2024-09-10 19:30:00,Thane,Hotel,Mumbai,301.26,Online
T003611,2024-09-12 07:46:00,2024-09-12 08:45:00,Kondapur,Laad Bazaar,Hyderabad,620.97,Online
T004403,2024-09-14 10:23:00,2024-09-14 11:11:00,Malleshwaram,Chinnaswamy Stadium,Bangalore,445.17,Cash
T004955,2024-09-15 08:58:00,2024-09-15 10:10:00,Secunderabad,HITEC City,Hyderabad,463.85,Cash
T005677,2024-09-17 12:04:00,2024-09-17 12:36:00,LB Nagar,Secunderabad Station,Hyderabad,560.89,Online
T004160,2024-09-13 08:34:00,2024-09-13 09:25:00,Baner,Pashan Lake,Pune,514.38,Cash
T005864,2024-09-17 20:10:00,2024-09-17 20:34:00,Porur,Fort St George,Chennai,580.03,Online
T004976,2024-09-15 01:47:00,2024-09-15 02:07:00,T Nagar,Taj Coromandel,Chennai,486.36,Online
T003724,2024-09-12 22:38:00,2024-09-12 22:55:00,Viman Nagar,Shaniwar Wada,Pune,429.49,Cash
T005432,2024-09-17 12:59:00,2024-09-17 14:08:00,Kurla,Mall,Mumbai,367.24,Cash
T001764,2024-09-06 12:25:00,2024-09-06 13:21:00,MG Road,Cubbon Park,Bangalore,371.04,Online
T004189,2024-09-13 22:22:00,2024-09-13 22:35:00,Velachery,Taj Coromandel,Chennai,437.19,Online
T005052,2024-09-15 20:22:00,2024-09-15 21:33:00,Viman Nagar,Pune Station,Pune,632.93,Online
T004757,2024-09-15 09:13:00,2024-09-15 09:47:00,Janakpuri,Red Fort,Delhi,477.4,Online
T001047,2024-09-03 06:06:00,2024-09-03 07:06:00,Hadapsar,Aga Khan Palace,Pune,194.81,Online
T000623,2024-09-02 12:49:00,2024-09-02 13:01:00,Chennai Airport,Fort St George,Chennai,181.05,Cash
T003092,2024-09-10 09:57:00,2024-09-10 10:38:00,HSR Layout,Manyata Tech Park,Bangalore,595.05,Online
T004466,2024-09-14 16:54:00,2024-09-14 17:20:00,Pune Airport,Aga Khan Palace,Pune,257.72,Online
T002893,2024-09-10 16:32:00,2024-09-10 17:58:00,Thane,University,Mumbai,1157.03,Online
T000567,2024-09-02 09:56:00,2024-09-02 10:40:00,Kothrud,MG Road,Pune,626.23,Online
T006757,2024-09-12 12:20:00,2024-09-12 13:09:00,Andheri,Mall,Mumbai,-24.58543380889568,Online
T001692,2024-09-05 08:08:00,2024-09-05 08:52:00,Deccan,Pune Station,Pune,672.4,Cash
T005651,2024-09-17 09:43:00,2024-09-17 09:56:00,Airport,Station,Mumbai,201.6,Online
T003681,2024-09-12 10:32:00,2024-09-12 11:55:00,Pune Airport,COEP Campus,Pune,638.74,Online
T005793,2024-09-17 22:09:00,2024-09-17 22:34:00,Vasant Kunj,Five Star Hotel,Delhi,300.29,Cash
T001550,2024-09-05 12:36:00,2024-09-05 13:11:00,Tambaram,IT Corridor,Chennai,481.94,Online
T003924,2024-09-12 17:14:00,2024-09-12 17:57:00,Uppal,Forum Mall,Hyderabad,519.26,Online
T006476,2024-09-20 12:39:00,2024-09-20 13:02:00,Connaught Place,AIIMS,Delhi,485.98,Cash
T003856,2024-09-12 08:26:00,2024-09-12 09:30:00,Whitefield,ITC Gardenia,Bangalore,442.65,Online
T002611,2024-09-08 06:15:00,2024-09-08 07:20:00,FC Road,Pashan Lake,Pune,495.28,Online
T004163,2024-09-13 18:00:00,2024-09-13 18:22:00,Gachibowli,University of Hyderabad,Hyderabad,543.82,Online
T004084,2024-09-13 18:38:00,2024-09-13 18:54:00,Dadar,Beach,Mumbai,457.49,Online
T002878,2024-09-10 15:33:00,2024-09-10 16:49:00,Guindy,Express Avenue,Chennai,621.88,Online
T006540,2024-09-20 10:22:00,2024-09-20 11:47:00,Jubilee Hills,HITEC City,Hyderabad,862.91,Online
T002755,2024-09-09 21:46:00,2024-09-09 23:06:00,Jubilee Hills,Forum Mall,Hyderabad,929.7,Online
T005273,2024-09-16 08:17:00,2024-09-16 08:30:00,Koregaon Park,Shaniwar Wada,Pune,732.42,Cash
T005867,2024-09-17 17:48:00,2024-09-17 18:11:00,Andheri,Market,Mumbai,352.64,Online
T001590,2024-09-05 10:41:00,2024-09-05 11:42:00,Whitefield,IISc Campus,Bangalore,708.25,Cash
T005126,2024-09-15 14:08:00,2024-09-15 14:41:00,Indiranagar,Cubbon Park,Bangalore,646.82,Online
T003658,2024-09-12 21:26:00,2024-09-12 21:36:00,Noida,DU Campus,Delhi,558.66,Online
T003271,2024-09-10 23:57:00,2024-09-11 01:21:00,Vasant Kunj,Chandni Chowk,Delhi,659.62,Cash
T003029,2024-09-10 10:55:00,2024-09-10 12:08:00,Andheri,Office Complex,Mumbai,608.82,Cash
T003665,2024-09-12 19:33:00,2024-09-12 19:52:00,Colaba,Hotel,Mumbai,512.47,Online
T005901,2024-09-18 08:37:00,2024-09-18 10:03:00,Chennai Airport,IIT Madras,Chennai,592.02,Cash
T002578,2024-09-08 06:13:00,2024-09-08 06:26:00,Kurla,Office Complex,Mumbai,193.53,Online
T002441,2024-09-08 16:28:00,2024-09-08 16:49:00,Worli,Mall,Mumbai,539.63,Cash
T001961,2024-09-06 08:43:00,2024-09-06 09:43:00,Thane,Beach,Mumbai,1409.78,Online
T004572,2024-09-14 12:30:00,2024-09-14 13:23:00,Pune Airport,Ruby Hall Clinic,Pune,596.6,Cash
T002595,2024-09-08 04:04:00,2024-09-08 05:15:00,Lajpat Nagar,Tech Park,Delhi,969.32,Online
T006194,2024-09-19 20:02:00,2024-09-19 21:27:00,Begumpet,HITEC City,Hyderabad,570.9,Cash
T006124,2024-09-18 19:33:00,2024-09-18 20:08:00,Whitefield,UB City Mall,Bangalore,356.19,Online
T006702,2024-09-14 16:24:00,2024-09-14 17:42:00,MG Road,Commercial Street,Bangalore,0.0,Online
T001685,2024-09-05 22:45:00,2024-09-05 23:49:00,Colaba,Hospital,Mumbai,1063.64,Cash
T004967,2024-09-15 08:56:00,2024-09-15 10:10:00,Viman Nagar,JW Marriott,Pune,593.61,Online
T005680,2024-09-17 21:36:00,2024-09-17 22:43:00,IGI Airport,Tech Park,Delhi,577.83,Online
T004574,2024-09-14 20:51:00,2024-09-14 21:24:00,Koramangala,IISc Campus,Bangalore,195.17,Online
T002952,2024-09-10 13:58:00,2024-09-10 14:25:00,Malleshwaram,Commercial Street,Bangalore,556.66,Online
T001860,2024-09-06 09:23:00,2024-09-06 10:49:00,T Nagar,IT Corridor,Chennai,572.87,Cash
T000741,2024-09-03 20:14:00,2024-09-03 21:04:00,Rohini,Tech Park,Delhi,251.17,Online
T005022,2024-09-15 16:32:00,2024-09-15 17:54:00,Hadapsar,Pashan Lake,Pune,500.34,Cash
T002657,2024-09-09 18:27:00,2024-09-09 19:15:00,Bandra,Stadium,Mumbai,315.86,Cash
T002590,2024-09-08 16:56:00,2024-09-08 18:25:00,Janakpuri,DU Campus,Delhi,738.65,Cash
T004253,2024-09-13 11:55:00,2024-09-13 12:30:00,Pune Airport,Pune Station,Pune,195.04,Cash
T001167,2024-09-04 19:58:00,2024-09-04 21:15:00,Kurla,University,Mumbai,639.7,Online
T005521,2024-09-17 08:50:00,2024-09-17 10:20:00,Bandra,Hotel,Mumbai,1490.51,Cash
T001821,2024-09-06 08:27:00,2024-09-06 09:05:00,Dadar,Port,Mumbai,403.25,Online
T004849,2024-09-15 19:11:00,2024-09-15 20:38:00,Kempegowda Airport,Chinnaswamy Stadium,Bangalore,759.21,Online
T001349,2024-09-04 07:38:00,2024-09-04 07:53:00,Bandra,Port,Mumbai,314.31,Online
T003472,2024-09-11 10:32:00,2024-09-11 11:40:00,Malleshwaram,Commercial Street,Bangalore,459.56,Online
T003470,2024-09-11 11:05:00,2024-09-11 11:36:00,Worli,Station,Mumbai,339.36,Online
T002903,2024-09-10 07:27:00,2024-09-10 08:31:00,Karol Bagh,Five Star Hotel,Delhi,751.76,Online
T002663,2024-09-09 22:00:00,2024-09-09 23:10:00,Airport,Market,Mumbai,965.97,Cash
T004149,2024-09-13 15:35:00,2024-09-13 17:03:00,Kothrud,Pune Station,Pune,837.69,Online
T004459,2024-09-14 16:24:00,2024-09-14 17:42:00,MG Road,Commercial Street,Bangalore,635.82,Online
T003354,2024-09-11 18:13:00,2024-09-11 19:07:00,Rohini,Metro Station,Delhi,273.5,Cash
T006681,2024-09-15 20:02:00,2024-09-15 20:46:00,Powai,University,Mumbai,-0.5,Online
T004790,2024-09-15 09:42:00,2024-09-15 10:58:00,Gachibowli,Forum Mall,Hyderabad,999.2,Cash
T000938,2024-09-03 10:42:00,2024-09-03 11:04:00,Dwarka,Shopping Mall,Delhi,205.25,Online
T005941,2024-09-18 15:05:00,2024-09-18 15:51:00,HSR Layout,UB City Mall,Bangalore,549.47,Online
T003430,2024-09-11 09:23:00,2024-09-11 10:53:00,Anna Nagar,Central Station,Chennai,790.4,Online
T001273,2024-09-04 08:12:00,2024-09-04 09:40:00,Jubilee Hills,University of Hyderabad,Hyderabad,1336.06,Online
T003129,2024-09-10 07:22:00,2024-09-10 08:37:00,Banjara Hills,University of Hyderabad,Hyderabad,583.81,Online
T002880,2024-09-10 08:30:00,2024-09-10 09:38:00,Powai,Hotel,Mumbai,507.84,Online
T002702,2024-09-09 08:25:00,2024-09-09 09:06:00,Karol Bagh,Lotus Temple,Delhi,459.95,Cash
T000758,2024-09-03 08:26:00,2024-09-03 09:29:00,Gachibowli,Lumbini Park,Hyderabad,588.88,Online
T000357,2024-09-01 12:45:00,2024-09-01 13:54:00,Porur,Central Station,Chennai,731.66,Online
T002362,2024-09-07 00:50:00,2024-09-07 01:31:00,Banashankari,Chinnaswamy Stadium,Bangalore,692.14,Online
T000479,2024-09-02 22:11:00,2024-09-02 23:39:00,Porur,Fort St George,Chennai,741.42,Cash
T005689,2024-09-17 07:05:00,2024-09-17 08:23:00,Anna Nagar,Central Station,Chennai,772.17,Online
T002388,2024-09-08 11:45:00,2024-09-08 12:44:00,Worli,Market,Mumbai,587.68,Online
T003186,2024-09-10 07:34:00,2024-09-10 08:52:00,Guindy,Marina Beach,Chennai,670.07,Cash
T003902,2024-09-12 17:48:00,2024-09-12 19:02:00,HSR Layout,Cubbon Park,Bangalore,594.8,Online
T002884,2024-09-10 18:56:00,2024-09-10 20:22:00,Kondapur,ITC Kakatiya,Hyderabad,434.31,Online
T004975,2024-09-15 20:18:00,2024-09-15 20:48:00,Uppal,Charminar,Hyderabad,438.76,Online
T004295,2024-09-13 19:20:00,2024-09-13 20:46:00,Downtown,Station,Mumbai,1034.05,Online
T002869,2024-09-10 20:39:00,2024-09-10 22:02:00,Anna Nagar,Taj Coromandel,Chennai,347.54,Cash
T003208,2024-09-10 21:41:00,2024-09-10 22:02:00,OMR,Marina Beach,Chennai,446.62,Online
T005163,2024-09-16 21:17:00,2024-09-16 22:14:00,Kurla,Station,Mumbai,565.12,Cash
T002553,2024-09-08 17:03:00,2024-09-08 17:56:00,Tambaram,Taj Coromandel,Chennai,427.62,Cash
T005006,2024-09-15 19:45:00,2024-09-15 20:45:00,Janakpuri,Red Fort,Delhi,1503.19,Online
T006027,2024-09-18 15:27:00,2024-09-18 16:37:00,Tambaram,Express Avenue,Chennai,823.43,Online
T000943,2024-09-03 15:52:00,2024-09-03 16:24:00,Noida,Tech Park,Delhi,335.07,Online
T003416,2024-09-11 20:21:00,2024-09-11 21:34:00,Kurla,Stadium,Mumbai,621.85,Online
T000992,2024-09-03 19:46:00,2024-09-03 20:13:00,Begumpet,Laad Bazaar,Hyderabad,323.24,Cash
T002710,2024-09-09 22:51:00,2024-09-10 00:20:00,Electronic City,KR Market,Bangalore,848.81,Online
T002424,2024-09-08 21:38:00,2024-09-08 22:27:00,Connaught Place,Five Star Hotel,Delhi,563.95,Online
T003467,2024-09-11 09:13:00,2024-09-11 10:38:00,Kempegowda Airport,Lalbagh,Bangalore,594.77,Cash
T003547,2024-09-12 16:19:00,2024-09-12 16:30:00,Banjara Hills,Forum Mall,Hyderabad,209.8,Cash
T005382,2024-09-16 14:01:00,2024-09-16 14:24:00,T Nagar,Fort St George,Chennai,287.2,Online
T001663,2024-09-05 12:12:00,2024-09-05 12:31:00,Wakad,Rajiv Gandhi IT Park,Pune,313.79,Online
T000952,2024-09-03 08:11:00,2024-09-03 08:47:00,IGI Airport,Chandni Chowk,Delhi,437.42,Online
T003192,2024-09-10 08:32:00,2024-09-10 09:26:00,Gachibowli,ITC Kakatiya,Hyderabad,1646.58,Online
T002917,2024-09-10 11:30:00,2024-09-10 12:19:00,Banjara Hills,Lumbini Park,Hyderabad,227.98,Online
T001950,2024-09-06 03:18:00,2024-09-06 04:39:00,T Nagar,Marina Beach,Chennai,309.22,Online
T003214,2024-09-10 18:38:00,2024-09-10 19:33:00,Connaught Place,India Gate,Delhi,548.19,Cash
T001304,2024-09-04 07:24:00,2024-09-04 07:37:00,Worli,University,Mumbai,325.56,Online
T003285,2024-09-10 02:48:00,2024-09-10 03:44:00,Downtown,Office Complex,Mumbai,607.53,Online
T003282,2024-09-10 20:39:00,2024-09-10 21:54:00,Begumpet,Lumbini Park,Hyderabad,361.43,Online
T006518,2024-09-20 09:49:00,2024-09-20 10:15:00,Thane,Beach,Mumbai,655.87,Cash
T000279,2024-09-01 19:37:00,2024-09-01 21:06:00,Guindy,Apollo Hospital,Chennai,405.8,Online
T000370,2024-09-01 11:10:00,2024-09-01 12:34:00,Guindy,Taj Coromandel,Chennai,740.17,Cash
T001133,2024-09-04 21:10:00,2024-09-04 22:26:00,Lajpat Nagar,Five Star Hotel,Delhi,778.17,Cash
T005305,2024-09-16 18:33:00,2024-09-16 19:52:00,Banashankari,ITC Gardenia,Bangalore,822.09,Online
T005619,2024-09-17 21:54:00,2024-09-17 22:09:00,Deccan,Phoenix Mall,Pune,197.03,Online
T001300,2024-09-04 10:00:00,2024-09-04 10:41:00,Colaba,Mall,Mumbai,869.07,Cash
T003831,2024-09-12 18:42:00,2024-09-12 19:40:00,Whitefield,ITC Gardenia,Bangalore,633.92,Online
T004901,2024-09-15 16:20:00,2024-09-15 17:29:00,Secunderabad,Charminar,Hyderabad,806.06,Cash
T005447,2024-09-17 15:21:00,2024-09-17 16:01:00,HSR Layout,UB City Mall,Bangalore,588.5,Online
T000914,2024-09-03 07:17:00,2024-09-03 07:46:00,Deccan,MG Road,Pune,471.94,Cash
T006649,2024-09-05 12:19:00,2024-09-05 12:46:00,Malleshwaram,Manyata Tech Park,Bangalore,-47.855658811734024,Online
T003677,2024-09-12 14:16:00,2024-09-12 14:54:00,HSR Layout,Lalbagh,Bangalore,639.78,Cash
T001949,2024-09-06 10:01:00,2024-09-06 11:24:00,Airport,Hotel,Mumbai,700.71,Online
T002565,2024-09-08 16:22:00,2024-09-08 17:24:00,LB Nagar,Laad Bazaar,Hyderabad,506.39,Online
T005416,2024-09-17 20:43:00,2024-09-17 21:53:00,Deccan,JW Marriott,Pune,349.43,Online
T002226,2024-09-07 20:04:00,2024-09-07 20:27:00,Kurla,Beach,Mumbai,494.7,Online
T006568,2024-09-20 15:41:00,2024-09-20 16:32:00,Secunderabad,University of Hyderabad,Hyderabad,473.25,Online
T006294,2024-09-19 09:38:00,2024-09-19 11:07:00,Vasant Kunj,Red Fort,Delhi,856.05,Online
T003845,2024-09-12 20:13:00,2024-09-12 21:00:00,Kondapur,ITC Kakatiya,Hyderabad,803.03,Online
T004048,2024-09-13 19:46:00,2024-09-13 21:15:00,Guindy,IT Corridor,Chennai,638.43,Cash
T001367,2024-09-04 16:24:00,2024-09-04 17:21:00,HSR Layout,Manyata Tech Park,Bangalore,406.68,Cash
T000576,2024-09-02 23:04:00,2024-09-02 23:55:00,Powai,University,Mumbai,478.68,Online
T003031,2024-09-10 20:51:00,2024-09-10 21:18:00,Viman Nagar,JW Marriott,Pune,135.69,Online
T005297,2024-09-16 11:46:00,2024-09-16 12:04:00,Dwarka,India Gate,Delhi,305.97,Cash
T001234,2024-09-04 15:42:00,2024-09-04 17:11:00,Colaba,Beach,Mumbai,570.36,Cash
T004773,2024-09-15 17:00:00,2024-09-15 17:25:00,Connaught Place,AIIMS,Delhi,372.14,Online
T003422,2024-09-11 16:04:00,2024-09-11 16:19:00,Jubilee Hills,HITEC City,Hyderabad,369.86,Online
T001925,2024-09-06 09:48:00,2024-09-06 10:24:00,Karol Bagh,Shopping Mall,Delhi,485.25,Cash
T005320,2024-09-16 18:31:00,2024-09-16 19:55:00,Thane,Market,Mumbai,2310.84,Online
T000922,2024-09-03 18:32:00,2024-09-03 18:58:00,Airport,Hotel,Mumbai,457.05,Online
T003932,2024-09-13 22:04:00,2024-09-13 23:07:00,Porur,Fort St George,Chennai,685.36,Online
T001930,2024-09-06 17:13:00,2024-09-06 18:33:00,Dwarka,Red Fort,Delhi,941.7,Online
T001402,2024-09-04 06:51:00,2024-09-04 08:19:00,Karol Bagh,Lotus Temple,Delhi,781.56,Online
T005958,2024-09-18 10:50:00,2024-09-18 11:23:00,Chennai Airport,IT Corridor,Chennai,422.81,Cash
T001993,2024-09-06 09:21:00,2024-09-06 10:18:00,Dadar,Station,Mumbai,701.09,Online
T001155,2024-09-04 18:36:00,2024-09-04 19:13:00,Whitefield,KR Market,Bangalore,416.19,Online
T006203,2024-09-19 18:53:00,2024-09-19 20:10:00,Porur,Taj Coromandel,Chennai,491.9,Online
T004746,2024-09-15 18:38:00,2024-09-15 19:43:00,Downtown,Station,Mumbai,651.42,Online
T003760,2024-09-12 16:55:00,2024-09-12 17:33:00,Viman Nagar,Pune Station,Pune,390.97,Online
T000905,2024-09-03 08:14:00,2024-09-03 08:33:00,Worli,University,Mumbai,331.9,Online
T003805,2024-09-12 09:45:00,2024-09-12 10:39:00,Aundh,Shaniwar Wada,Pune,224.69,Online
T002366,2024-09-07 09:01:00,2024-09-07 10:31:00,Porur,Apollo Hospital,Chennai,662.66,Online
T003816,2024-09-12 10:56:00,2024-09-12 11:41:00,Jubilee Hills,Golconda Fort,Hyderabad,641.12,Online
T000291,2024-09-01 10:40:00,2024-09-01 11:20:00,Pune Airport,COEP Campus,Pune,329.55,Cash
T002406,2024-09-08 14:57:00,2024-09-08 15:58:00,Banjara Hills,University of Hyderabad,Hyderabad,527.46,Cash
T004635,2024-09-14 11:07:00,2024-09-14 12:10:00,Malleshwaram,Manyata Tech Park,Bangalore,745.67,Online
T004818,2024-09-15 15:20:00,2024-09-15 16:27:00,Powai,Stadium,Mumbai,1075.13,Cash
T004845,2024-09-15 08:53:00,2024-09-15 10:12:00,Jayanagar,IISc Campus,Bangalore,325.74,Online
T002356,2024-09-07 10:41:00,2024-09-07 11:49:00,Andheri,Beach,Mumbai,476.55,Online
T004414,2024-09-14 17:59:00,2024-09-14 19:11:00,Porur,Pondy Bazaar,Chennai,737.2,Online
T003166,2024-09-10 20:31:00,2024-09-10 21:37:00,Chennai Airport,Apollo Hospital,Chennai,1507.32,Online
T001015,2024-09-03 09:55:00,2024-09-03 11:15:00,Aundh,JW Marriott,Pune,1316.01,Online
T002379,2024-09-07 10:47:00,2024-09-07 12:06:00,Secunderabad,University of Hyderabad,Hyderabad,512.33,Online
T003731,2024-09-12 20:06:00,2024-09-12 21:11:00,Jubilee Hills,University of Hyderabad,Hyderabad,679.91,Online
T003811,2024-09-12 07:35:00,2024-09-12 07:46:00,Worli,Office Complex,Mumbai,455.46,Cash
T001104,2024-09-04 05:51:00,2024-09-04 06:28:00,Noida,Lotus Temple,Delhi,563.88,Online
T004778,2024-09-15 07:35:00,2024-09-15 08:25:00,Whitefield,ITC Gardenia,Bangalore,521.49,Online
T003942,2024-09-13 18:09:00,2024-09-13 19:00:00,FC Road,JW Marriott,Pune,500.85,Online
T001447,2024-09-04 21:09:00,2024-09-04 22:01:00,FC Road,Phoenix Mall,Pune,659.42,Cash
T004686,2024-09-14 02:59:00,2024-09-14 03:35:00,Koregaon Park,JW Marriott,Pune,310.55,Cash
T004348,2024-09-13 20:23:00,2024-09-13 20:36:00,Kothrud,MG Road,Pune,371.88,Online
T000212,2024-09-01 22:42:00,2024-09-01 23:51:00,Viman Nagar,MG Road,Pune,530.91,Online
T006130,2024-09-18 15:12:00,2024-09-18 16:32:00,Worli,University,Mumbai,580.7,Online
T000107,2024-09-01 10:01:00,2024-09-01 11:13:00,Guindy,Pondy Bazaar,Chennai,845.71,Online
T000564,2024-09-02 08:35:00,2024-09-02 09:28:00,Deccan,JW Marriott,Pune,295.46,Online
T001038,2024-09-03 12:58:00,2024-09-03 14:28:00,Vasant Kunj,DU Campus,Delhi,553.01,Online
T003127,2024-09-10 12:31:00,2024-09-10 12:54:00,Anna Nagar,IT Corridor,Chennai,380.28,Online
T002323,2024-09-07 08:30:00,2024-09-07 08:41:00,Lajpat Nagar,Five Star Hotel,Delhi,404.29,Cash
T003484,2024-09-11 19:38:00,2024-09-11 20:17:00,Bandra,Stadium,Mumbai,490.18,Online
T003937,2024-09-13 23:32:00,2024-09-14 00:32:00,Jubilee Hills,Secunderabad Station,Hyderabad,526.91,Online
T005853,2024-09-17 15:55:00,2024-09-17 16:48:00,HSR Layout,Chinnaswamy Stadium,Bangalore,473.45,Online
T001260,2024-09-04 01:06:00,2024-09-04 02:00:00,Anna Nagar,Chepauk Stadium,Chennai,394.95,Online
T002336,2024-09-07 21:59:00,2024-09-07 23:17:00,Baner,JW Marriott,Pune,637.16,Online
T004484,2024-09-14 14:31:00,2024-09-14 15:48:00,Banashankari,Manyata Tech Park,Bangalore,871.28,Cash
T006301,2024-09-19 20:20:00,2024-09-19 21:45:00,Baner,Shaniwar Wada,Pune,973.66,Online
T003603,2024-09-12 11:08:00,2024-09-12 12:31:00,Thane,Port,Mumbai,450.82,Cash
T001274,2024-09-04 09:37:00,2024-09-04 11:02:00,Wakad,Rajiv Gandhi IT Park,Pune,428.36,Online
T003490,2024-09-11 10:37:00,2024-09-11 11:00:00,Aundh,JW Marriott,Pune,272.97,Online
T002512,2024-09-08 16:54:00,2024-09-08 18:07:00,Hadapsar,JW Marriott,Pune,509.28,Online
T001417,2024-09-04 17:59:00,2024-09-04 18:56:00,Worli,Port,Mumbai,818.34,Cash
T005611,2024-09-17 10:37:00,2024-09-17 11:46:00,Deccan,Rajiv Gandhi IT Park,Pune,510.72,Online
T000433,2024-09-02 08:59:00,2024-09-02 10:11:00,Lajpat Nagar,Shopping Mall,Delhi,413.04,Online
T005083,2024-09-15 19:14:00,2024-09-15 19:34:00,LB Nagar,Laad Bazaar,Hyderabad,769.4,Cash
T000602,2024-09-02 04:20:00,2024-09-02 05:43:00,Electronic City,Lalbagh,Bangalore,443.93,Cash
T004254,2024-09-13 18:29:00,2024-09-13 19:16:00,IGI Airport,Lotus Temple,Delhi,688.85,Online
T001338,2024-09-04 11:47:00,2024-09-04 12:57:00,OMR,Central Station,Chennai,476.52,Online
T006128,2024-09-18 15:20:00,2024-09-18 16:24:00,Tambaram,IIT Madras,Chennai,303.6,Online
T001508,2024-09-05 08:34:00,2024-09-05 10:04:00,Whitefield,KR Market,Bangalore,787.06,Online
T001684,2024-09-05 22:30:00,2024-09-05 23:49:00,Banashankari,KR Market,Bangalore,726.59,Online
T002263,2024-09-07 18:42:00,2024-09-07 19:45:00,Tambaram,IT Corridor,Chennai,622.75,Cash
T001425,2024-09-04 10:05:00,2024-09-04 11:19:00,Bandra,Beach,Mumbai,753.15,Online
T004520,2024-09-14 19:41:00,2024-09-14 20:32:00,Chennai Airport,IIT Madras,Chennai,884.32,Online
T001069,2024-09-03 07:42:00,2024-09-03 08:19:00,Kothrud,Pashan Lake,Pune,397.27,Cash
T000600,2024-09-02 16:05:00,2024-09-02 16:21:00,OMR,IIT Madras,Chennai,324.48,Online
T001728,2024-09-06 21:21:00,2024-09-06 22:40:00,HSR Layout,Victoria Hospital,Bangalore,481.19,Online
T000961,2024-09-03 06:49:00,2024-09-03 07:19:00,Banashankari,UB City Mall,Bangalore,488.67,Online
T006359,2024-09-19 13:33:00,2024-09-19 14:40:00,Kukatpally,Lumbini Park,Hyderabad,398.53,Online
T004671,2024-09-14 05:53:00,2024-09-14 07:04:00,Lajpat Nagar,Red Fort,Delhi,1071.93,Online
T002426,2024-09-08 11:53:00,2024-09-08 13:17:00,Rajiv Gandhi Airport,Golconda Fort,Hyderabad,351.27,Online
T001775,2024-09-06 20:16:00,2024-09-06 21:30:00,Lajpat Nagar,Lotus Temple,Delhi,842.09,Online
T003248,2024-09-10 15:46:00,2024-09-10 16:38:00,Aundh,Ruby Hall Clinic,Pune,523.34,Online
T003170,2024-09-10 19:51:00,2024-09-10 21:02:00,Banjara Hills,Secunderabad Station,Hyderabad,700.39,Online
T001566,2024-09-05 07:29:00,2024-09-05 08:26:00,Begumpet,HITEC City,Hyderabad,640.38,Online
T003871,2024-09-12 18:22:00,2024-09-12 19:16:00,Kukatpally,Forum Mall,Hyderabad,581.92,Cash
T004440,2024-09-14 17:40:00,2024-09-14 18:24:00,Thane,Market,Mumbai,605.97,Cash
T000127,2024-09-01 20:20:00,2024-09-01 21:21:00,Kukatpally,Golconda Fort,Hyderabad,834.6,Online
T003380,2024-09-11 18:44:00,2024-09-11 20:09:00,Secunderabad,Lumbini Park,Hyderabad,610.91,Online
T006745,2024-09-19 17:37:00,2024-09-19 18:07:00,Whitefield,Victoria Hospital,Bangalore,0.0,Cash
T003089,2024-09-10 16:32:00,2024-09-10 17:46:00,Malleshwaram,Cubbon Park,Bangalore,455.13,Online
T005387,2024-09-16 17:57:00,2024-09-16 18:57:00,Karol Bagh,India Gate,Delhi,642.5,Online
T000989,2024-09-03 21:32:00,2024-09-03 22:02:00,Bandra,University,Mumbai,752.22,Online
T005111,2024-09-15 09:04:00,2024-09-15 09:18:00,Koramangala,IISc Campus,Bangalore,165.59,Cash
T003711,2024-09-12 18:53:00,2024-09-12 19:41:00,Connaught Place,Shopping Mall,Delhi,483.24,Cash
T003140,2024-09-10 17:31:00,2024-09-10 18:59:00,Indiranagar,KR Market,Bangalore,501.43,Cash
T000253,2024-09-01 17:23:00,2024-09-01 18:12:00,Electronic City,IISc Campus,Bangalore,518.23,Cash
T004788,2024-09-15 16:09:00,2024-09-15 17:15:00,Dadar,Stadium,Mumbai,992.61,Cash
T004158,2024-09-13 15:45:00,2024-09-13 16:13:00,Begumpet,ITC Kakatiya,Hyderabad,341.53,Online
T000378,2024-09-01 07:26:00,2024-09-01 07:57:00,T Nagar,Express Avenue,Chennai,554.63,Online
T002407,2024-09-08 15:25:00,2024-09-08 16:54:00,Rohini,DU Campus,Delhi,805.49,Online
T006207,2024-09-19 09:38:00,2024-09-19 10:24:00,Vasant Kunj,AIIMS,Delhi,737.02,Cash
T003866,2024-09-12 10:59:00,2024-09-12 11:23:00,Pune Airport,Phoenix Mall,Pune,255.49,Cash
T001521,2024-09-05 10:01:00,2024-09-05 10:39:00,Kondapur,University of Hyderabad,Hyderabad,372.9,Online
